Time,pH,mCa,mTIC,mCO3,rdiss,Omega
592.5,8.04898,1.13411e-05,0.0552856,0.000282963,2.03083e-08,0.969134
595,8.04892,1.13408e-05,0.0552945,0.000282967,2.03113e-08,0.96913
597.5,8.04886,1.13406e-05,0.0553031,0.000282972,2.03142e-08,0.969125
600,8.04881,1.13404e-05,0.0553115,0.000282976,2.03171e-08,0.969121
602.5,8.04875,1.13402e-05,0.0553197,0.000282981,2.03198e-08,0.969117
605,8.04869,1.13399e-05,0.0553277,0.000282985,2.03226e-08,0.969113
607.5,8.04864,1.13397e-05,0.0553355,0.000282989,2.03252e-08,0.969109
610,8.04859,1.13395e-05,0.0553431,0.000282993,2.03278e-08,0.969105
612.5,8.04854,1.13393e-05,0.0553505,0.000282997,2.03303e-08,0.969101
615,8.04848,1.13391e-05,0.0553578,0.000283001,2.03328e-08,0.969097
617.5,8.04844,1.13389e-05,0.0553648,0.000283005,2.03352e-08,0.969094
620,8.04839,1.13387e-05,0.0553717,0.000283009,2.03376e-08,0.96909
622.5,8.04834,1.13385e-05,0.0553785,0.000283012,2.03398e-08,0.969087
625,8.0483,1.13384e-05,0.055385,0.000283016,2.03421e-08,0.969083
627.5,8.04825,1.13382e-05,0.0553914,0.000283019,2.03442e-08,0.96908
630,8.04821,1.1338e-05,0.0553976,0.000283023,2.03464e-08,0.969077
632.5,8.04817,1.13378e-05,0.0554037,0.000283026,2.03484e-08,0.969074
635,8.04813,1.13377e-05,0.0554096,0.000283029,2.03505e-08,0.969071
637.5,8.04809,1.13375e-05,0.0554154,0.000283032,2.03524e-08,0.969068
640,8.04805,1.13374e-05,0.055421,0.000283035,2.03543e-08,0.969065
642.5,8.04801,1.13372e-05,0.0554265,0.000283038,2.03562e-08,0.969062
645,8.04797,1.13371e-05,0.0554319,0.000283041,2.0358e-08,0.969059
647.5,8.04794,1.13369e-05,0.0554371,0.000283044,2.03598e-08,0.969057
650,8.0479,1.13368e-05,0.0554422,0.000283046,2.03616e-08,0.969054
652.5,8.04787,1.13367e-05,0.0554472,0.000283049,2.03633e-08,0.969051
655,8.04783,1.13365e-05,0.055452,0.000283052,2.03649e-08,0.969049
657.5,8.0478,1.13364e-05,0.0554568,0.000283054,2.03665e-08,0.969047
660,8.04777,1.13363e-05,0.0554614,0.000283057,2.03681e-08,0.969044
662.5,8.04774,1.13361e-05,0.0554659,0.000283059,2.03696e-08,0.969042
665,8.04771,1.1336e-05,0.0554703,0.000283061,2.03711e-08,0.96904
667.5,8.04768,1.13359e-05,0.0554745,0.000283064,2.03726e-08,0.969037
670,8.04765,1.13358e-05,0.0554787,0.000283066,2.0374e-08,0.969035
672.5,8.04762,1.13357e-05,0.0554828,0.000283068,2.03754e-08,0.969033
675,8.04759,1.13356e-05,0.0554867,0.00028307,2.03768e-08,0.969031
677.5,8.04757,1.13355e-05,0.0554906,0.000283072,2.03781e-08,0.969029
680,8.04754,1.13354e-05,0.0554944,0.000283074,2.03794e-08,0.969027
682.5,8.04751,1.13353e-05,0.0554981,0.000283076,2.03806e-08,0.969025
685,8.04749,1.13352e-05,0.0555016,0.000283078,2.03818e-08,0.969024
687.5,8.04747,1.13351e-05,0.0555051,0.00028308,2.0383e-08,0.969022
690,8.04744,1.1335e-05,0.0555085,0.000283082,2.03842e-08,0.96902
692.5,8.04742,1.13349e-05,0.0555119,0.000283083,2.03853e-08,0.969018
695,8.0474,1.13348e-05,0.0555151,0.000283085,2.03865e-08,0.969017
697.5,8.04738,1.13347e-05,0.0555183,0.000283087,2.03875e-08,0.969015
700,8.04735,1.13346e-05,0.0555214,0.000283089,2.03886e-08,0.969013
702.5,8.04733,1.13345e-05,0.0555244,0.00028309,2.03896e-08,0.969012
705,8.04731,1.13345e-05,0.0555273,0.000283092,2.03906e-08,0.96901
707.5,8.04729,1.13344e-05,0.0555302,0.000283093,2.03916e-08,0.969009
710,8.04727,1.13343e-05,0.0555329,0.000283095,2.03925e-08,0.969007
712.5,8.04726,1.13342e-05,0.0555357,0.000283096,2.03935e-08,0.969006
715,8.04724,1.13342e-05,0.0555383,0.000283098,2.03944e-08,0.969005
717.5,8.04722,1.13341e-05,0.0555409,0.000283099,2.03953e-08,0.969003
720,8.0472,1.1334e-05,0.0555434,0.0002831,2.03961e-08,0.969002
722.5,8.04718,1.1334e-05,0.0555459,0.000283102,2.0397e-08,0.969001
725,8.04717,1.13339e-05,0.0555483,0.000283103,2.03978e-08,0.969
727.5,8.04715,1.13338e-05,0.0555506,0.000283104,2.03986e-08,0.968998
730,8.04714,1.13338e-05,0.0555529,0.000283105,2.03994e-08,0.968997
732.5,8.04712,1.13337e-05,0.0555551,0.000283106,2.04001e-08,0.968996
735,8.04711,1.13336e-05,0.0555573,0.000283108,2.04009e-08,0.968995
737.5,8.04709,1.13336e-05,0.0555594,0.000283109,2.04016e-08,0.968994
740,8.04708,1.13335e-05,0.0555614,0.00028311,2.04023e-08,0.968993
742.5,8.04706,1.13335e-05,0.0555634,0.000283111,2.0403e-08,0.968992
745,8.04705,1.13334e-05,0.0555654,0.000283112,2.04037e-08,0.968991
747.5,8.04704,1.13334e-05,0.0555673,0.000283113,2.04043e-08,0.96899
750,8.04702,1.13333e-05,0.0555692,0.000283114,2.04049e-08,0.968989
